,Unnamed: 0,product_name,review_title,review_body,review_author,review_rating,review_date,review_helpful_votes
2512,2611,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","Defective WiFi card, and terrible design and build quality.","So I just returned this laptop, I received a defective WiFi card with mine, that made it so if the laptop was ever turned completely off, I would have to restart my router to be able to reconnect.  The metal edges along the side, are extremely uncomfortable, and also would sometimes give me a slight shock.  The cooling was great, and when it was all working it did game fine.  I would say for the money purchase a product with a better build quality.  Alienware M15 R4 or R6 are great options, as well as the Lenovo legion 5 pro. Those are the things I wish I would have known before I bought this, so hopefully this helps!",Dominick,3.0 out of 5 stars,"Reviewed in the United States on December 7, 2021",3 people found this helpful
2513,2612,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",I have a need for speed,No touchscreen but has just about every thing else. Needed a laptop for my Cricut machine as my old one just couldn’t handle the demand. Works perfect. Battery is questionable as after using it for the Cricut for a couple hours the battery had less than a third remaining. Plan on using this for crafting and watching downloaded movies when we are away from WiFi and data. Looking forward to watching movies on it.,Bernadette O,4.0 out of 5 stars,"Reviewed in the United States on May 21, 2022",
2514,2613,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Few issues and it’s brand new,Well I have had gaming computer but I am just using this computer for zoom meeting has huge issues with crashing and not detecting the camera and mic which is built into the computer so still trying to figure out if I got a lemon pretty disappointed I this computer. I would stay away and maybe get a custom built more money but you get what you pay for.,Richard Robert Barnes,3.0 out of 5 stars,"Reviewed in the United States on April 1, 2022",
2515,2614,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","4.5 Stars, great laptop, great features, very satisfied",Received this laptop as a birthday gift from my wife.  Wanted to get something that would allow me to play the latest games without lag and replace my old laptop that had a failing keyboard.  I use my computers for hours on end and have put this through it's paces.  For the price (especially considering the cost of things going up) this has been great.,Christopher W. Boutin,5.0 out of 5 stars,"Reviewed in the United States on October 15, 2021",One person found this helpful
2516,2615,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Strong laptop,When i use this item  it does not work properly on battery as well as i use it with electricity but in general laptop is great,Ulug'bek,4.0 out of 5 stars,"Reviewed in the United States on November 18, 2021",One person found this helpful
2517,2616,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Compatible with TEAMGROUP Elite,"I upgraded the 3060 version with one TEAMGROUP T-FORCE CARDEA ZERO Z330 1TB, and a TEAMGROUP Elite DDR4 32GB Kit (2 x 16GB) 3200MHz PC4-25600 CL22 kit, the SSD NVME was not immediatly recognized, but I only had to give it NTFS format due to unallocated memory data, no BIOS settings needed for it to detect it afterwards, I have not yet tested its performance, but the screen has at least 350 NITs, overall feels very solid.",Andrea Galindo,5.0 out of 5 stars,"Reviewed in the United States on October 24, 2021",2 people found this helpful
2518,2617,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","Works Fast, but has a problem with frequently turning off","Bought this for school to use with Adobe programs my old laptop couldn't handle. It does work a lot better, but is obviously wayyyy louder. It's most glaring problem that you can see a lot of people mentioning online is this laptop frequently turns off. It seems to be when its on a certain angle or if something touches it. Everything is still there when it comes back on but it is wild how often it turns off, very odd. Good enough laptop, but this issue is too prevalent.",Alex,2.0 out of 5 stars,"Reviewed in the United States on August 4, 2022",
2519,2618,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Awesome laptop for the price always been a fan of Helios 300 series,this laptop supports gen4 standard so i just got a gen4 m.2 and is blazing fast! highly recommend.,Spectrum,5.0 out of 5 stars,"Reviewed in the United States on April 11, 2022",
2520,2619,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Best experience I've had gaming in a while,I honestly don't have anything bad to say about this laptop. I've had no issues what so ever since I got it. If you're looking to get started out in gaming and not wanting a full blown rig this is the right choice.,Damien Brewer,5.0 out of 5 stars,"Reviewed in the United States on February 10, 2022",
2521,2620,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Gaming pc,"So far so good, I played a couple of games (warzone, kena, tales of arise, resident evil 7, nier replicant) and no issues.  The main thing will be the fan noise but I'm use to it.  Maybe getting a cooling stand will be an option.",Maury,5.0 out of 5 stars,"Reviewed in the United States on February 2, 2022",2 people found this helpful
2522,2621,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",great all around,small an compact if your looking for something that isnt heavy an can fit in almost anything this is it its powerful to do almost anything runs games well an dont get to hot,abby,4.0 out of 5 stars,"Reviewed in the United States on October 9, 2021",
2523,2622,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","Powerful, but loud.","I bought this laptop because the one I had for school finally started to give out, so I thought I might as well go all-out and get a computer I could also use for gaming. Im brand new to PC gaming, so for anyone who is buying this as a way to ease yourself into it, but also needs it for practical purposes I hope this helps. It runs games at at a really high FPS and the screen quality is pretty good at 144hz. However, it is extremely loud and theres not really a way to fix that if you want to use it for work or school. I also received it with a broken frame amd had to return it.",Mj Stroming,4.0 out of 5 stars,"Reviewed in the United States on August 24, 2020",One person found this helpful
2524,2623,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Great value for money,"Good product, great value for money.",Alex,5.0 out of 5 stars,"Reviewed in the United States on May 9, 2022",
2525,2624,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Love this,"I'm not a PC person or very techy, but I got this laptop with assistance from my partner to try to get into PC gaming and to have a reliable laptop for work (as I travel for work). This has been a delight to use and easy to learn.",m. mccarthy,5.0 out of 5 stars,"Reviewed in the United States on January 4, 2022",
2526,2625,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard","great laptop, super loud and hot","I upgraded from having an Asus flip book from 2014 to this. I am very pleased with it so far. I play the Sims 4 with all expansion/game/stuff packs including mods and cc. No lag. Game starts up instantly, move worlds instantly. The screen quality is pretty nice.",Beth,5.0 out of 5 stars,"Reviewed in the United States on August 13, 2020",One person found this helpful
2527,2626,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Great first gaming laptop,This laptop is my entry into the PC gaming world coming from console. It's been perfect so far. No issues what so ever. 10/10 recommend,michael,5.0 out of 5 stars,"Reviewed in the United States on April 4, 2022",
2528,2627,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",This Acer Predator laptop had weird design and hardly upgradeable!,"This Acer Predator laptop is more expensive than other Acer brand lower level gaming laptops, but it's hardly upgradable. It has weird design in the bottom case with very sticky parts on the hinge and side. Even with proper toolkit, it's difficult to open the entire bottom case for RAM and SSD expansion. Most importantly, the laptop comes with Windows 10 Home 20H2 version OS. After initial set up of the laptop, it requires to do mandatory updates to keep up with the current system. After a few seconds of wait, the laptop tries to restart and said Windows updates are running. Then the nightmare loop happens again and again. The restart process has repeated over 50 times, but the laptop has not finished Windows updates for more than 10 hours. Just returned the laptop with original box and accessories to Amazon within 24 hours receiving it. Do not bother to contact the manufacturer for technical support, since they will tell you to do the same. The only way to resolve the issue is to open the bottom case and take out the SSD to wipe out the defective Windows 10 Home OS 20H2 version (it's not compatible with latest 11th gen intel processor), and then reinstall Windows 10 Home 21H1 or Windows 11 on the laptop. You cannot do that on your own, since the laptop's bottom case is very difficult to open.",Victor,2.0 out of 5 stars,"Reviewed in the United States on November 14, 2021",5 people found this helpful
2530,2629,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Un portátil excepcional con un precio muy reducido,Si buscas un portátil potente por un bajo precio y de alta calidad esta es tu elección. Muy buen acabado con buenas temperaturas que no superan los 80 grados Celsius en modo turbo. Los materiales son de aluminio y algunas partes de plástico.,Hades izanagi,5.0 out of 5 stars,"Reviewed in the United States on February 21, 2022",
2531,2630,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Overall Great Gaming Laptop with Affordable Price Tag,"Overall, I have greatly enjoyed this product. The screen is fantastic for most games and for streaming videos as well. The hardware works well together to play most mid-tier games with reasonable FPS and graphics. Large scale simulations requiring many calculations per second run smoothly even with stressing parameters.",JaDi,5.0 out of 5 stars,"Reviewed in the United States on September 13, 2020",One person found this helpful
2532,2631,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Good laptop,"I bought this for one of my younger sisters a few months ago and she's loved it so far. It runs the games she wants and she can use it for coding, for her schoolwork, and other general usage too. We've placed games against each other online and this is definitely quieter than my Alienware (Alien v. Predator--I couldn't help myself when looking for a laptop for her and saw that this one was good). That said, my alien has two power intakes for more intense gaming and it's noticeable if I'm doing a lot, so it has the advantage there.",MadeOfThoughtsAndStardust,5.0 out of 5 stars,"Reviewed in the United States on February 3, 2021",One person found this helpful
2533,2632,"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 Laptop GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Buenas características pero problema con la pantalla,"El producto está muy bien, pero tiene un problema con la pantalla, tiene manchas a los costados como nubes que son más visibles en lo oscuro.",Pablo Malla,3.0 out of 5 stars,"Reviewed in the United States on May 13, 2022",
